Probe ID,Gene ID,Gene Symbol,bmdl,bmd,bmdu,Unadjusted P-Value,Adjusted P-Value,Max Fold Change,Max Fold Change Unsigned,FC Dose Level 1,FC Dose Level 2,FC Dose Level 3,FC Dose Level 4,FC Dose Level 5,FC Dose Level 6,FC Dose Level 7
A2M_12371,2,a2m,13.38574341,14.91260303,17.07108801,9.62908E-06,0.000124865,-2.79314,2.79314,1.0599006,1.2394335,1.1705041,-1.0305837,-1.0814054,-1.4902121,-2.79314
AARS_3,,aars,15.55108082,18.87283165,24.59683312,0.006199875,0.025827631,1.8241493,1.8241493,1.0392883,1.0199859,1.0193573,1.0710889,1.1188798,1.3616819,1.8241493
AASDHPPT_21936,60496,aasdhppt,12.77540914,16.54130517,22.89554616,0.002139489,0.010833286,1.6496149,1.6496149,1.1005762,1.2270274,1.2344859,-1.0539508,1.2707227,1.6317343,1.6496149
BCL2L1_21647,598,abalon;bcl2l1,19.40667221,23.31642845,29.8380562,0.001081794,0.006560692,1.7977154,1.7977154,1.1213735,-1.1661714,-1.0890028,-1.1186727,-1.0796568,1.342397,1.7977154
ABCA6_22690,23460,abca6,7.343297347,8.338122816,9.439285686,3.39925E-06,5.26389E-05,-4.102225,4.102225,-1.0367248,-1.117898,-1.1708511,-1.0970902,-1.0723761,-1.6458708,-4.102225
ABCA6_28368,23460,abca6,7.891398707,8.673241953,9.664095754,3.82942E-08,1.28668E-06,-3.9672182,3.9672182,1.0210322,-1.1196041,-1.2043369,-1.16147,-1.1833158,-1.8418736,-3.9672182
ABCB1_12,5243,abcb1,9.142417086,10.5865787,12.60995039,2.49494E-06,4.14525E-05,2.1638367,2.1638367,-1.1102937,-1.4618843,1.0551052,-1.1080658,-1.0644819,1.8566853,2.1638367
ABCC1_15868,4363,abcc1,5.336509859,7.079100911,11.29677115,0.012891805,0.04600096,2.4062142,2.4062142,-1.4734274,-1.7524449,1.1884139,-1.3252388,1.226433,1.5811466,2.4062142
ABCC2_22,1244,abcc2,14.47882316,17.46306784,22.51448978,0.001786364,0.009465951,2.086777,2.086777,-1.1004306,-1.2289037,-1.2234253,-1.0888784,-1.1921192,1.5327123,2.086777
ABCC2_26620,1244,abcc2,12.70956526,15.6146976,20.80395403,0.006088516,0.025555747,2.1600504,2.1600504,-1.0690333,-1.0990051,-1.284074,-1.0740199,-1.1715932,1.5777466,2.1600504
ABHD6_45,57406,abhd6,16.28327256,20.23387518,27.37695126,0.00620187,0.025827631,1.6193523,1.6193523,1.2302737,-1.0411228,1.0250757,1.0270636,1.1651381,1.3924481,1.6193523
ACADL_23253,33,acadl,14.44640745,15.81828666,17.74163656,0.000134949,0.001163475,-2.219896,2.219896,1.1477506,1.0691881,-1.1345962,-1.1471934,-1.2442604,-1.1196555,-2.219896
ACADVL_20681,37,acadvl,4.479847154,7.16302288,13.03963919,4.45119E-08,1.3813E-06,2.215001,2.215001,-1.062782,-1.0643647,-1.1119444,1.1614301,1.1996411,2.215001,1.6847705
ACAT2_56,39,acat2,4.6160234,6.043633827,7.738595492,2.13311E-09,1.26012E-07,-3.250601,3.250601,1.0774944,-1.1343799,-1.112151,-1.1574278,-1.0628425,-2.9525201,-3.250601
ACOX1_20713,51,acox1,25.19326043,36.72090563,78.64388546,2.76461E-06,4.4541E-05,2.2974997,2.2974997,1.1540983,1.0913002,1.2156588,1.2082921,1.133356,2.2974997,1.2188226
ACSL1_75,2180,acsl1,34.5854323,54.44412051,158.0816982,0.001152321,0.006909594,1.6804338,1.6804338,1.0412904,1.1065302,1.1495641,1.4560385,1.5122652,1.6804338,1.266592
ACSL5_23312,51703,acsl5,15.27171155,17.81094064,21.7022221,0.00010012,0.000917764,1.9017532,1.9017532,-1.0608498,-1.1611146,-1.1410578,-1.0046473,1.1562647,1.260389,1.9017532
ADH1A_126,124,adh1a,11.01315714,11.83872185,12.82882304,1.44833E-10,1.54006E-08,-5.336651,5.336651,-1.1739508,-1.0236496,-1.1432719,-1.0993401,-1.4065472,-1.8308018,-5.336651
ADH1A_26384,124,adh1a;adh1b,14.60731547,15.64161381,16.90967505,1.21455E-09,8.0717E-08,-4.0752106,4.0752106,-1.239881,-1.0083191,-1.1353619,-1.0680867,-1.2438617,-1.627936,-4.0752106
ADH1B_20117,125,adh1b,14.23984603,15.29344349,16.5704577,7.41032E-10,5.37249E-08,-4.461795,4.461795,-1.2531546,-1.072194,-1.2700757,-1.1471927,-1.3681873,-1.6180667,-4.461795
AGL_162,178,agl,16.37736306,19.82475797,25.7832268,0.000699739,0.004518561,-1.5924203,1.5924203,1.2380178,-1.0710663,-1.0949012,1.0137858,-1.1840779,-1.4258006,-1.5924203
AHCY_174,,ahcy,18.71933043,22.83415594,30.08246406,1.73529E-05,0.000196297,1.5462669,1.5462669,-1.1426841,1.1688428,1.2773199,1.1356497,1.1269577,1.5462669,1.531853
AKR1B10_19908,57016,akr1b10,6.203037711,6.934155823,7.816479073,8.23902E-09,3.75464E-07,5.6722364,5.6722364,-1.0887438,-1.1217836,1.2958447,-1.0891821,1.0409333,3.5674076,5.6722364
AKR1C2_28246,1646,akr1c2,10.72317294,12.49048859,15.18877782,6.42779E-05,0.00064077,2.7371778,2.7371778,-1.2918744,-1.3468243,-1.2251014,-1.287415,-1.2310127,1.7722739,2.7371778
AKR1C3_203,8644,akr1c3,10.11876653,11.41841596,13.23907536,1.53768E-06,2.69516E-05,3.132354,3.132354,-1.240004,-1.2324352,1.0642823,-1.0883163,-1.0477788,1.9778832,3.132354
AKR1C3_26820,8644,akr1c3;akr1c1;akr1c4;akr1c2,11.41352247,13.16699148,15.81303851,7.21589E-05,0.000698636,2.987,2.987,-1.339092,-1.0578539,1.0990108,-1.027465,-1.0762529,1.5820818,2.987
ALAS1_28273,211,alas1,16.99176329,19.28596838,22.55449101,6.67381E-06,9.02096E-05,1.883079,1.883079,1.0695479,1.058282,-1.1424311,1.0389376,1.1265961,1.382626,1.883079
ALB_217,213,alb,15.88866372,16.90597393,18.10581487,3.26124E-11,5.20167E-09,-3.5791543,3.5791543,1.0077488,1.0345734,1.0663394,1.0478647,-1.0399559,-1.7356557,-3.5791543
ALDH2_225,217,aldh2,26.98652876,33.35665712,47.3268535,0.013409412,0.047528916,-1.5651711,1.5651711,1.1579168,-1.0574841,1.025845,1.111115,1.2950679,-1.0541905,-1.5651711
ALDOC_233,230,aldoc,7.077050703,9.190180899,10.31351787,0.000171042,0.001391899,-6.416203,6.416203,-1.0270215,1.1121955,1.6580323,1.2923135,1.118662,-1.2435595,-6.416203
ANO10_292,55129,ano10,8.358901063,9.894199466,12.3824576,0.000500375,0.003410674,2.680654,2.680654,-1.1966425,1.0575712,1.0376487,1.16221,-1.0376812,1.4795978,2.680654
ANXA5_14212,308,anxa5,25.04012006,28.02130897,33.41671825,0.000209073,0.001659064,1.5712832,1.5712832,-1.1100702,1.0434313,1.0206705,-1.0694808,1.1596488,1.0176187,1.5712832
APOA1_26063,,apoa1,13.93261883,15.78404711,18.32099583,1.68571E-05,0.000193432,-3.3489695,3.3489695,-1.1961522,1.0072906,-1.056265,-1.0321628,-1.249681,-2.2989657,-3.3489695
APOC1_19115,341,apoc1,32.52894779,38.34713593,47.51987212,0.001945979,0.010082626,-1.6681652,1.6681652,-1.0069311,1.0012283,1.022627,1.0043405,-1.0384611,-1.2425624,-1.6681652
AQP9_378,366,aqp9,17.6888595,21.09134234,26.46100404,0.000308125,0.002307323,-1.7985457,1.7985457,-1.0605671,-1.2724934,-1.2303994,-1.1291198,-1.1893997,-1.5486827,-1.7985457
ARHGEF2_423,9181,arhgef2,6.24767493,7.558682556,9.81173814,0.001386634,0.007923017,3.444285,3.444285,-1.1742189,1.2557144,1.1178244,-1.257706,1.0080293,1.7553022,3.444285
ARL1_17096,400,arl1,20.41128913,21.17165397,22.51341085,0.000161384,0.00132684,1.7138442,1.7138442,1.1305404,1.0445831,1.1614377,1.0570117,1.0398728,1.014234,1.7138442
ARRDC4_12510,91947,arrdc4,16.84641336,20.03595413,25.19383966,2.08439E-05,0.000227713,-2.0535421,2.0535421,1.0967995,-1.235298,-1.1819414,-1.2633601,-1.1711364,-2.0535421,-1.9297805
ASS1_10887,445,ass1,29.49163766,37.3920377,53.60196456,0.000250458,0.001939227,1.5381283,1.5381283,1.0956306,1.1401535,1.2228359,1.1868001,1.1030583,1.5381283,1.3971877
ATIC_507,471,atic,12.18251001,14.23004216,17.17957745,5.10449E-06,7.33483E-05,2.0677152,2.0677152,1.1637617,1.0435268,1.4021891,1.1648374,1.1270341,1.7223098,2.0677152
ATP11C_19755,286410,atp11c,17.70231606,22.18910703,31.36374931,0.00890798,0.033990976,-1.6489096,1.6489096,1.0357952,-1.1640395,-1.2207694,-1.1553376,-1.1974397,-1.4289048,-1.6489096
BAAT_614,570,baat,20.93696531,21.56396089,22.76474475,1.92192E-10,1.91591E-08,-1.9769539,1.9769539,-1.017764,1.0376116,-1.0195315,1.0152798,-1.149552,-1.0876201,-1.9769539
BAG3_629,9531,bag3,13.43798262,16.86088294,25.24693366,0.009270391,0.035249219,2.0364385,2.0364385,1.189171,1.2481269,1.4014866,1.3209528,1.0507078,1.2745029,2.0364385
BAMBI_634,25805,bambi,11.2849866,13.78653335,17.97922907,0.000316499,0.002337111,1.92478,1.92478,1.2888856,-1.1237252,1.0511966,-1.2033664,1.167708,1.7460966,1.92478
BDH1_674,622,bdh1,14.14919271,15.86644858,17.03432662,0.008850607,0.033853042,-2.8330433,2.8330433,-1.0073668,1.2182345,1.1772045,1.1638968,1.012021,1.2249976,-2.8330433
BMF_16921,90427,bmf,18.41395524,26.46090263,105.8952183,0.010114695,0.037605919,1.9551547,1.9551547,1.2236457,1.369417,1.6857519,1.9414233,1.5561154,1.9551547,-1.3282975
BPHL_28205,670,bphl,17.80835671,20.37272584,24.16530338,6.93074E-05,0.000682379,-1.8638686,1.8638686,1.1024576,-1.1298709,-1.1408954,-1.0592359,1.00344,-1.3486177,-1.8638686
BTN3A2_26908,11118,btn3a2,15.61119051,26.6128988,113.7996347,0.008547915,0.032852828,-1.9281974,1.9281974,-1.863127,-1.0294049,1.3224262,1.025644,-1.223939,-1.9281974,-1.2173636
C1QB_12721,713,c1qb,15.39086684,22.75780695,54.57099021,0.000382025,0.002726319,-2.6623032,2.6623032,-1.4668196,1.167326,-2.349479,-1.9076457,1.0378325,-2.6623032,-1.7735337
C1R_871,715,c1r,8.816276802,9.714114297,10.88786853,1.27862E-07,3.34327E-06,-4.255869,4.255869,1.0377837,1.0295277,1.0980618,1.0252267,-1.1303797,-2.4361277,-4.255869
C1S_20607,716,c1s,12.41892472,13.62939819,15.08479942,6.15781E-09,2.88874E-07,-3.3021352,3.3021352,1.058322,-1.1433566,-1.0515847,-1.0723605,-1.1427114,-2.2541292,-3.3021352
C3AR1_16101,719,c3ar1,6.891629343,9.152337483,14.84669836,0.004559305,0.020033308,-2.757476,2.757476,-1.4219602,-1.1335089,-2.0056672,-1.3579924,-1.3707329,-2.757476,-2.1225524
CAMSAP2_955,23271,camsap2,12.67301933,16.10482769,24.14488328,0.000584271,0.003915595,1.7960923,1.7960923,1.2077734,1.1938581,1.1545848,-1.2952615,-1.4397439,1.3322802,1.7960923
CASP3_983,836,casp3,13.57843112,16.59310728,21.80356386,0.003951819,0.018060607,1.7054186,1.7054186,1.1075858,-1.1148838,-1.0263754,1.0155371,1.109454,1.3800045,1.7054186
CAT_999,847,cat,20.46009821,20.89300488,21.82055734,1.37201E-07,3.5296E-06,-2.0335214,2.0335214,1.0115049,-1.0203595,-1.0603892,1.0823988,1.0645497,-1.0823358,-2.0335214
CCL14_11163,348249,ccl14;ccl15-ccl14,8.203668694,9.807587641,12.43605036,0.001530382,0.008505084,2.5111134,2.5111134,-1.0048844,-1.2124033,-1.0542634,-1.1127279,-1.0191263,1.6513503,2.5111134
CCL15_25622,348249,ccl15;ccl15-ccl14,9.777091156,11.16349298,13.19946225,2.36291E-06,3.9672E-05,2.5102968,2.5102968,-1.1135186,-1.0207515,-1.0063987,-1.1684898,-1.2879951,1.8423437,2.5102968
CD163_14001,9332,cd163,9.134305537,12.07113186,19.14209786,0.008522876,0.03283572,-2.3548868,2.3548868,-1.3666705,1.1125937,-2.2641888,-1.3531504,-1.2074956,-2.266338,-2.3548868
CD320_1116,51293,cd320,9.52737823,12.30014415,17.91486049,0.008787843,0.033693773,1.8970705,1.8970705,1.1686134,-1.3744525,1.1697252,1.1236672,1.0444916,1.6927377,1.8970705
CD44_1134,960,cd44,12.29234785,15.11093822,20.21579126,0.001026257,0.006271572,2.1087894,2.1087894,-1.2758925,1.0711299,-1.4692923,-1.2168278,1.1433513,1.2753708,2.1087894
CD55_1141,1604,cd55,7.496221998,8.900563998,10.36559459,1.10077E-05,0.000137167,4.1805177,4.1805177,1.0432816,-1.3624936,-1.2998086,-1.4602226,-1.21146,1.3272254,4.1805177
CFH_27007,3075,cfh,16.22725464,17.87438608,20.11037315,4.73242E-07,9.62419E-06,-2.4372182,2.4372182,1.181664,1.0549581,1.1213269,1.0538743,-1.0736961,-1.3940749,-2.4372182
CFHR1_28694,3075,cfh;cfhr1,14.48630535,15.81943284,17.50882316,2.59391E-08,9.8507E-07,-2.826788,2.826788,1.1489435,1.0850264,1.1295781,1.0635664,-1.0083479,-1.6346464,-2.826788
CIDEC_20342,63924,cidec,2.047436814,2.581764257,3.535209299,4.88307E-07,9.62419E-06,4.30273,4.30273,-1.1326003,1.209957,1.2525517,1.7474823,1.4349656,4.3014884,4.30273
CLTB_1402,1212,cltb,19.19747058,23.03562348,29.9546972,0.000680241,0.004410508,1.5358188,1.5358188,1.0925493,-1.2998782,-1.1154658,1.0575753,-1.0503696,1.1016049,1.5358188
CMSS1_22063,84319,cmss1,9.146780542,10.61886521,12.80768433,7.67135E-05,0.000733367,2.5344906,2.5344906,1.0484318,1.0667796,1.1041019,1.0135014,-1.2101066,1.5709493,2.5344906
CNN3_11840,1266,cnn3,23.03095559,25.20665546,28.01354257,1.36741E-08,5.45255E-07,-1.8133397,1.8133397,1.0537384,-1.0761895,-1.0131712,-1.1498575,-1.1210489,-1.3066527,-1.8133397
COL16A1_11319,1307,col16a1,3.018783793,3.975266923,6.053052311,0.001915071,0.010030642,5.698512,5.698512,2.6665425,-1.1024048,1.7346382,1.3108131,1.2350413,4.8044534,5.698512
CSNK1A1_27068,1452,csnk1a1,17.10137839,20.78073124,27.69671694,0.001671086,0.008984093,1.6923103,1.6923103,1.2739655,1.1357905,1.0167751,-1.0596379,1.0565933,1.2014925,1.6923103
CTSS_25157,1520,ctss,18.25879386,24.18937356,38.15487968,0.004886237,0.02117812,-1.9411095,1.9411095,-1.1307443,1.442638,-1.7224407,-1.2396015,1.1252787,-1.777509,-1.9411095
CYBB_23808,1536,cybb,8.899451539,11.81832623,19.99423242,0.001355164,0.007865592,-2.8894503,2.8894503,-1.5208762,1.4460537,-2.8894503,-1.3351909,1.1115347,-2.3530033,-2.4332638
CYP2C8_15146,1558,cyp2c8,16.96005032,18.27452038,20.40177613,0.003766702,0.017553791,-2.8570275,2.8570275,-1.1917804,-1.2646552,-1.2194189,1.0823337,1.1516756,-1.0896797,-2.8570275
CYP2E1_1722,1571,cyp2e1,4.074676822,4.383723578,4.749707072,2.13646E-11,3.78628E-09,-22.45412,22.45412,-1.3821225,-1.3599216,-1.521634,-1.4055536,-1.7032413,-5.906793,-22.45412
CYP3A5_27090,1577,cyp3a5,1.923801319,2.410320813,3.091810306,1.27676E-14,2.03643E-11,3.7241757,3.7241757,1.0621444,-1.1784518,-1.2014505,1.6659645,2.050951,3.7241757,3.2858977
CYP4F2_17490,8529,cyp4f2,8.271702494,8.945841755,9.777726163,5.64869E-09,2.81552E-07,-4.0192504,4.0192504,1.035339,-1.0703888,-1.0402179,-1.015116,-1.1442283,-2.1290488,-4.0192504
DAD1_1749,1603,dad1,21.5769822,25.89124479,33.34988023,0.00156234,0.008534016,1.7029768,1.7029768,-1.0112475,1.1550539,1.1796817,1.0158303,1.0809473,1.2111677,1.7029768
DBNDD2_23171,55861,dbndd2;sys1-dbndd2,6.115294867,8.076304738,12.272332,0.001553163,0.008530054,1.8821893,1.8821893,-1.2783973,-1.0765549,-1.5490845,-1.3157723,1.3843925,1.7038732,1.8821893
DDC_18548,1644,ddc,16.47110805,19.43512772,24.22661928,0.001692565,0.009059199,-1.7603854,1.7603854,-1.1327026,-1.0974435,1.0063778,1.109775,-1.0018811,-1.3571583,-1.7603854
DDC_27100,1644,ddc,10.61026854,12.72904474,16.40693687,0.003902727,0.017939047,-2.063528,2.063528,-1.00726,1.0432564,1.1728245,1.127707,-1.2961458,-1.3538004,-2.063528
DDIT3_16736,1649,ddit3,5.204977231,6.191231368,7.6223831,7.22727E-05,0.000698636,4.123127,4.123127,-1.2438645,-1.4762781,-1.3478098,-1.096083,-1.388296,2.0733857,4.123127
DHDDS_1856,79947,dhdds,14.64188259,16.76699037,22.18828905,0.004423726,0.019545272,1.8657892,1.8657892,1.0731852,-1.2043428,-1.3117731,-1.4725311,-1.0827343,-1.0461876,1.8657892
DNAJA3_1895,9093,dnaja3,5.497777634,7.73556608,13.66895542,0.006183436,0.025827631,2.4204266,2.4204266,-1.543074,-1.3510286,1.1487377,-1.1541208,-1.1616167,2.4204266,1.7429887
DNTTIP2_1936,30836,dnttip2,18.44481854,22.41403441,31.4261075,0.001013614,0.006240538,1.6181303,1.6181303,1.2306893,1.0492697,-1.085304,-1.1631031,-1.2810227,1.1206144,1.6181303
DPM2_1947,8818,dpm2,13.35779457,15.98483188,20.41562605,0.001436413,0.00806718,1.7545075,1.7545075,-1.0008134,-1.0839901,-1.2375118,1.0169882,-1.0932313,1.211643,1.7545075
DUSP1_24234,1843,dusp1,11.08967393,13.28321579,17.10769704,7.67851E-05,0.000733367,2.4954774,2.4954774,-1.0537523,-1.1502719,-1.3199569,-1.181979,-1.6943161,1.5776423,2.4954774
EBNA1BP2_2014,10969,ebna1bp2,20.10569918,25.13008839,34.74933722,0.009909512,0.037015624,1.5916895,1.5916895,-1.0063375,-1.1900556,1.0176839,-1.1871823,-1.1385801,1.2099434,1.5916895
EBP_2015,10682,ebp,6.511650671,8.566860031,11.29042149,4.30555E-09,2.21528E-07,-2.4135861,2.4135861,-1.0633211,-1.1270891,-1.1411699,-1.135037,-1.1159724,-2.3020315,-2.4135861
EEF2_2042,1938,eef2,20.17225576,22.55530335,26.31556029,7.40668E-08,2.14794E-06,2.1032932,2.1032932,1.0385675,1.0220498,1.0766827,1.1415087,1.1188657,1.6155839,2.1032932
EIF2S1_2085,1965,eif2s1,19.15956607,20.61999817,22.71222064,3.93862E-06,5.87111E-05,1.7993847,1.7993847,-1.0700316,-1.0629901,-1.0305402,-1.1916292,-1.0322597,1.0962979,1.7993847
EIF2S2_2088,8894,eif2s2,12.26517859,14.31293791,17.35134272,0.000100927,0.000919874,1.9322186,1.9322186,1.093631,-1.029932,-1.0614674,-1.0328214,-1.0657827,1.657422,1.9322186
EIF3D_14221,8664,eif3d,14.63642093,19.27284395,35.94441075,0.001948699,0.010082626,1.9105109,1.9105109,-1.3162477,1.3704506,1.7889159,1.229718,1.1890103,1.0490141,1.9105109
EIF4EBP1_2107,1978,eif4ebp1,13.64146724,15.16591282,17.19555216,4.37625E-07,9.0651E-06,2.3034594,2.3034594,-1.1161156,-1.0207069,1.0192047,1.0671623,1.0140228,1.4437915,2.3034594
ENOPH1_2156,58478,enoph1,13.55469772,16.14542403,20.25962704,0.001390874,0.007923017,1.8964592,1.8964592,1.0962719,1.1223614,1.0200311,1.0650717,1.0715123,1.4170096,1.8964592
EPHX2_18456,2053,ephx2,12.6873908,13.85233064,15.31485034,1.44714E-07,3.66379E-06,-2.3827102,2.3827102,1.1309155,1.0931869,1.131252,1.1497542,-1.0945752,-1.3027724,-2.3827102
ETF1_25817,2107,etf1,22.52510466,27.5017686,36.17789508,0.001222701,0.007228355,1.6275141,1.6275141,1.2008787,1.0957031,1.2124871,1.0350242,1.1111501,1.2303383,1.6275141
ETFA_2244,2108,etfa,31.36657423,38.06433005,49.28758855,1.32044E-10,1.50436E-08,1.7308732,1.7308732,-1.0127856,-1.0153395,1.043394,1.133144,1.0575855,1.7308732,1.307159
F2_2286,2147,f2,22.26210331,25.40992718,30.01987002,7.11504E-06,9.53654E-05,-1.7740239,1.7740239,-1.0468317,-1.0178844,1.0998983,-1.120317,-1.2190111,-1.2838235,-1.7740239
FAH_2303,2184,fah,10.07736136,15.09391973,60.68007461,4.62727E-05,0.000479253,2.329875,2.329875,-1.0150912,1.0991144,1.1118453,1.2168664,1.0641465,2.329875,1.3535248
FASN_11197,2194,fasn,8.907228357,10.00899735,11.49896586,5.03637E-06,7.30273E-05,-3.9025123,3.9025123,1.2170023,-1.0985308,-1.0480143,-1.0345392,1.060727,-2.6454113,-3.9025123
FDFT1_2382,2222,fdft1,3.038783095,4.578912437,6.567790565,2.56843E-09,1.46309E-07,-3.0965657,3.0965657,1.1640118,1.1442382,-1.116852,-1.1637548,-1.0156496,-3.0965657,-2.6645832
FGB_2397,2244,fgb,10.56335726,11.64805684,13.06507838,9.0013E-07,1.68907E-05,-3.6326587,3.6326587,1.0717695,1.1082307,1.2174392,1.0251603,-1.0095857,-1.7793324,-3.6326587
FGF2_2405,2247,fgf2,8.011771659,9.286311073,10.61043342,1.21915E-05,0.000148439,4.0498824,4.0498824,1.0894266,-1.0097126,1.0524696,-1.1422616,1.0297441,1.4032146,4.0498824
FGFR2_2417,2263,fgfr2,30.8834048,56.2595721,344.4436486,0.007646964,0.029894381,1.6287917,1.6287917,1.3671874,1.276243,1.5617998,1.4623061,1.2815189,1.6287917,-1.1646783
FGG_23945,2266,fgg,9.777199279,10.95603817,12.5463772,6.49832E-06,8.85881E-05,-3.5321326,3.5321326,1.0534542,1.1011386,1.2247628,-1.0272925,-1.1214677,-1.9454436,-3.5321326
FKBP5_19156,2289,fkbp5,12.4805234,14.71208535,17.96931878,0.000180543,0.001454375,-2.0958824,2.0958824,1.1147536,-1.2232975,-1.0999354,-1.3003428,-1.1611775,-1.6711789,-2.0958824
FMO1_13664,2326,fmo1,12.22658296,14.47511782,15.56408196,4.48594E-05,0.000467652,-4.217644,4.217644,1.3335706,1.041116,1.4829104,1.3402659,-1.2363715,-1.0227736,-4.217644
FMO3_14602,2328,fmo3,10.88871748,11.844325,13.00073923,2.31163E-08,8.9928E-07,-3.5265963,3.5265963,1.1538931,1.1007638,1.1517997,1.1612605,1.1236397,-1.5435836,-3.5265963
FMO5_11213,2330,fmo5,5.627384147,6.094752481,6.672652639,1.3093E-08,5.35469E-07,-5.302441,5.302441,-1.0185574,-1.2867335,-1.0640554,-1.3805151,-1.1758485,-2.5027034,-5.302441
FN1_13666,2335,fn1,0.94223429,2.577570565,6.58372229,2.35193E-05,0.000255193,-2.6475682,2.6475682,-1.1508172,-1.2453747,-1.2372209,-1.7667073,-1.794314,-2.6475682,-2.0947752
FN1_2459,2335,fn1,1.517892126,3.090512148,6.135873753,2.61309E-06,4.25294E-05,-3.3438506,3.3438506,-1.0521709,-1.2927057,-1.4247311,-1.7856551,-1.7540188,-3.3438506,-2.7578826
FN1_27231,2335,fn1,1.204601738,2.958359798,6.742556267,3.13908E-06,4.90866E-05,-3.6505563,3.6505563,-1.2077466,-1.4228365,-1.4304159,-1.9387962,-1.8188945,-3.6505563,-2.6017413
FNDC4_26595,64838,fndc4,6.019451829,8.603973299,17.76189658,0.009544939,0.035990964,-2.5663953,2.5663953,1.4562266,-2.5663953,1.1717613,-1.5798057,1.0547681,2.255109,2.0362728
FOLH1_21200,2346,folh1,6.558207394,7.981610422,9.195938201,9.51766E-07,1.74491E-05,-4.483908,4.483908,1.0893247,-1.1136191,1.3433535,1.0447247,-1.132124,-1.4971266,-4.483908
